Weight (lbs):,129.27397918915733
,
"velocity (vertical, m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.46,-2.00,25658,0.92,9825
,
"velocity (horizontal, m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.05,-0.12,32891,0.13,30608
,
"velocity (m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.43,0.00,38723,2.00,25658
,
"acceleration (vertical, m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.63,-9.90,7158,20,37390
,
"acceleration (horizontal, m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.34,-1.70,11108,2.11,2541
,
"acceleration (m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.82,0.00,38723,20,11108
,
"displacement (vertical, m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.39,-0.01,21625,0.65,6075
,
"displacement (horizontal, m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.04,-0.03,33175,0.07,24941
,
"displacement (m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.37,0.00,0,0.65,6075
,
"power (vertical, kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.57,0.00,38723,1.39,37406
,
"power (horizontal, kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.00,0.00,38723,0.01,30575
,
"power (kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.57,0.00,38723,1.39,37406
,
"force (vertical, kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.26,0.00,7158,3.85,37390
,
"force (horizontal, kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.06,0.00,38723,0.27,2541
,
"force (kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.26,0.03,37473,3.85,25725
,
Frame number,Time (s),"velocity (vertical, m/s)","velocity (horizontal, m/s)","velocity (m/s)","acceleration (vertical, m/s^2)","acceleration (horizontal, m/s^2)","acceleration (m/s^2)","displacement (vertical, m)","displacement (horizontal, m)","displacement (m)","power (vertical, kW)","power (horizontal, kW)","power (kW)","force (vertical, kN)","force (horizontal, kN)","force (kN)"
720,11,0.02,-0.06,0.07,0.17,0.40,0.43,-0.01,-0.01,0.01,0.03,0.00,0.03,1.29,0.05,1.29
721,11,0.02,-0.05,0.06,-0.06,0.89,0.90,-0.01,-0.01,0.01,0.03,0.00,0.03,1.26,0.12,1.27
722,12,0.02,-0.04,0.04,-0.36,1.00,1.06,-0.01,-0.01,0.01,0.03,0.00,0.03,1.22,0.13,1.23
723,12,0.01,-0.02,0.02,-0.60,0.78,0.98,-0.01,-0.01,0.01,0.02,0.00,0.02,1.19,0.10,1.20
724,12,0.00,-0.01,0.01,-0.66,0.50,0.82,-0.01,-0.01,0.01,0.00,0.00,0.00,1.18,0.06,1.19
725,12,-0.01,-0.00,0.01,-0.48,0.29,0.56,-0.01,-0.01,0.01,0.00,0.00,0.00,1.21,0.04,1.21
726,12,-0.01,-0.00,0.01,-0.11,0.16,0.19,-0.01,-0.01,0.01,0.00,0.00,0.00,1.25,0.02,1.25
727,12,-0.01,0.00,0.01,0.25,0.13,0.28,-0.01,-0.01,0.02,0.00,0.00,0.00,1.30,0.02,1.30
728,12,-0.01,0.01,0.01,0.35,0.23,0.42,-0.01,-0.01,0.02,0.00,0.00,0.00,1.31,0.03,1.31
729,12,-0.00,0.01,0.01,0.26,0.35,0.43,-0.01,-0.01,0.01,0.00,0.00,0.00,1.30,0.04,1.30
730,12,0.00,0.02,0.02,0.13,0.34,0.36,-0.01,-0.01,0.01,0.00,0.00,0.00,1.28,0.04,1.29
731,12,0.00,0.02,0.02,0.04,0.25,0.25,-0.01,-0.01,0.01,0.00,0.00,0.00,1.27,0.03,1.27
732,12,0.00,0.02,0.02,-0.03,0.24,0.24,-0.01,-0.01,0.01,0.00,0.00,0.00,1.26,0.03,1.26
733,12,0.00,0.03,0.03,-0.04,0.32,0.32,-0.01,-0.01,0.01,0.00,0.00,0.00,1.26,0.04,1.26
734,12,0.00,0.03,0.03,0.01,0.35,0.35,-0.01,-0.01,0.01,0.00,0.00,0.00,1.27,0.04,1.27
735,12,0.00,0.04,0.04,0.07,0.20,0.21,-0.01,-0.01,0.01,0.00,0.00,0.00,1.28,0.03,1.28
736,12,0.00,0.04,0.04,0.09,-0.02,0.10,-0.01,-0.01,0.01,0.01,0.00,0.01,1.28,0.00,1.28
737,12,0.01,0.04,0.04,0.11,-0.16,0.20,-0.01,-0.01,0.01,0.01,0.00,0.01,1.28,0.00,1.28
738,12,0.01,0.04,0.04,0.15,-0.24,0.28,-0.01,-0.01,0.01,0.01,0.00,0.01,1.29,0.00,1.29
739,12,0.01,0.03,0.03,0.16,-0.29,0.33,-0.01,-0.01,0.01,0.01,0.00,0.01,1.29,0.00,1.29
740,12,0.01,0.03,0.03,0.02,-0.29,0.29,-0.01,-0.01,0.01,0.02,0.00,0.02,1.27,0.00,1.27
741,12,0.01,0.02,0.03,-0.29,-0.16,0.33,-0.01,-0.01,0.01,0.01,0.00,0.01,1.23,0.00,1.23
742,12,0.00,0.02,0.02,-0.53,0.12,0.54,-0.00,-0.01,0.01,0.00,0.00,0.00,1.20,0.02,1.20
743,12,-0.01,0.03,0.03,-0.48,0.34,0.59,-0.00,-0.01,0.01,0.00,0.00,0.00,1.21,0.04,1.21
744,12,-0.01,0.03,0.03,-0.24,0.39,0.45,-0.00,-0.01,0.01,0.00,0.00,0.00,1.24,0.05,1.24
745,12,-0.01,0.04,0.04,0.04,0.31,0.32,-0.01,-0.01,0.01,0.00,0.00,0.00,1.27,0.04,1.27
746,12,-0.01,0.04,0.04,0.28,0.11,0.30,-0.01,-0.01,0.01,0.00,0.00,0.00,1.30,0.01,1.30
747,12,-0.00,0.04,0.04,0.42,-0.28,0.50,-0.01,-0.00,0.01,0.00,0.00,0.00,1.32,0.00,1.32
748,12,0.00,0.03,0.03,0.36,-0.68,0.77,-0.01,-0.00,0.01,0.00,0.00,0.00,1.31,0.00,1.31
749,12,0.01,0.02,0.02,0.16,-0.80,0.81,-0.01,-0.00,0.01,0.01,0.00,0.01,1.29,0.00,1.29
750,12,0.01,0.01,0.01,-0.03,-0.54,0.54,-0.01,-0.00,0.01,0.01,0.00,0.01,1.26,0.00,1.26
751,12,0.01,0.00,0.01,-0.25,-0.18,0.31,-0.01,-0.00,0.01,0.01,0.00,0.01,1.24,0.00,1.24
752,12,-0.00,0.00,0.00,-0.52,0.00,0.52,-0.01,-0.00,0.01,0.00,0.00,0.00,1.20,0.00,1.20
753,12,-0.01,0.00,0.01,-0.53,-0.06,0.53,-0.00,-0.00,0.01,0.00,0.00,0.00,1.20,0.00,1.20
754,12,-0.02,-0.00,0.02,-0.18,-0.14,0.23,-0.01,-0.00,0.01,0.00,0.00,0.00,1.24,0.00,1.24
755,12,-0.01,-0.00,0.02,0.27,-0.13,0.30,-0.01,-0.00,0.01,0.00,0.00,0.00,1.30,0.00,1.30
756,12,-0.01,-0.00,0.01,0.59,-0.04,0.59,-0.01,-0.00,0.01,0.00,0.00,0.00,1.34,0.00,1.34
757,12,0.00,-0.00,0.00,0.65,0.11,0.66,-0.01,-0.00,0.01,0.00,0.00,0.00,1.35,0.01,1.35
758,12,0.01,-0.00,0.01,0.37,0.27,0.45,-0.01,-0.00,0.01,0.02,0.00,0.02,1.32,0.03,1.32
759,12,0.01,0.00,0.01,-0.15,0.27,0.30,-0.01,-0.00,0.01,0.02,0.00,0.02,1.25,0.03,1.25
760,12,0.01,0.01,0.01,-0.47,0.03,0.47,-0.01,-0.00,0.01,0.01,0.00,0.01,1.21,0.00,1.21
761,12,0.00,0.00,0.00,-0.35,-0.26,0.43,-0.01,-0.00,0.01,0.00,0.00,0.00,1.22,0.00,1.22
762,12,-0.00,-0.00,0.00,-0.06,-0.32,0.32,-0.01,-0.00,0.01,0.00,0.00,0.00,1.26,0.00,1.26
763,12,-0.00,-0.00,0.00,0.05,-0.13,0.14,-0.01,-0.00,0.01,0.00,0.00,0.00,1.27,0.00,1.27
764,12,-0.00,-0.00,0.00,-0.07,0.09,0.11,-0.01,-0.00,0.01,0.00,0.00,0.00,1.26,0.01,1.26
765,12,-0.00,-0.00,0.01,-0.26,0.16,0.30,-0.01,-0.00,0.01,0.00,0.00,0.00,1.24,0.02,1.24
766,12,-0.01,-0.00,0.01,-0.29,0.04,0.29,-0.01,-0.00,0.01,0.00,0.00,0.00,1.23,0.01,1.23
767,12,-0.01,-0.00,0.01,0.01,-0.20,0.20,-0.01,-0.00,0.01,0.00,0.00,0.00,1.27,0.00,1.27
768,12,-0.01,-0.01,0.01,0.49,-0.39,0.63,-0.01,-0.00,0.01,0.00,0.00,0.00,1.33,0.00,1.33
769,12,0.00,-0.01,0.01,0.75,-0.39,0.85,-0.01,-0.00,0.01,0.00,0.00,0.00,1.37,0.00,1.37
770,12,0.01,-0.02,0.02,0.62,-0.19,0.64,-0.01,-0.00,0.01,0.02,0.00,0.02,1.35,0.00,1.35
771,12,0.02,-0.02,0.03,0.24,0.07,0.25,-0.01,-0.00,0.01,0.03,0.00,0.03,1.30,0.01,1.30
772,12,0.02,-0.02,0.03,-0.15,0.26,0.30,-0.00,-0.00,0.01,0.03,0.00,0.03,1.25,0.03,1.25
773,12,0.02,-0.01,0.02,-0.39,0.31,0.50,-0.00,-0.00,0.01,0.02,0.00,0.02,1.22,0.04,1.22
774,12,0.01,-0.01,0.01,-0.42,0.24,0.48,-0.00,-0.00,0.01,0.01,0.00,0.01,1.21,0.03,1.21
775,12,0.00,-0.00,0.01,-0.35,0.15,0.38,-0.00,-0.00,0.01,0.01,0.00,0.01,1.22,0.02,1.22
776,12,-0.00,-0.00,0.00,-0.34,0.03,0.34,-0.00,-0.00,0.01,0.00,0.00,0.00,1.22,0.00,1.22
777,12,-0.01,-0.00,0.01,-0.41,-0.12,0.43,-0.00,-0.00,0.01,0.00,0.00,0.00,1.21,0.00,1.21
778,12,-0.01,-0.01,0.02,-0.39,-0.27,0.47,-0.00,-0.00,0.01,0.00,0.00,0.00,1.22,0.00,1.22
779,12,-0.02,-0.01,0.02,-0.05,-0.42,0.42,-0.01,-0.00,0.01,0.00,0.00,0.00,1.26,0.00,1.26
780,12,-0.01,-0.02,0.02,0.48,-0.46,0.67,-0.01,-0.00,0.01,0.00,0.00,0.00,1.33,0.00,1.33
781,12,-0.00,-0.03,0.03,0.80,-0.34,0.87,-0.01,-0.01,0.01,0.00,0.00,0.00,1.37,0.00,1.37
782,13,0.01,-0.03,0.03,0.67,-0.11,0.68,-0.01,-0.01,0.01,0.01,0.00,0.01,1.35,0.00,1.35
783,13,0.02,-0.03,0.03,0.24,0.08,0.25,-0.01,-0.01,0.01,0.02,0.00,0.02,1.30,0.01,1.30
784,13,0.02,-0.03,0.03,-0.20,0.17,0.26,-0.00,-0.01,0.01,0.02,0.00,0.02,1.24,0.02,1.24
785,13,0.01,-0.02,0.03,-0.48,0.22,0.53,-0.00,-0.01,0.01,0.01,0.00,0.01,1.21,0.03,1.21
786,13,0.00,-0.02,0.02,-0.55,0.26,0.61,-0.00,-0.01,0.01,0.00,0.00,0.00,1.20,0.03,1.20
787,13,-0.01,-0.02,0.02,-0.37,0.23,0.44,-0.00,-0.01,0.01,0.00,0.00,0.00,1.22,0.03,1.22
788,13,-0.01,-0.01,0.02,-0.09,0.14,0.16,-0.01,-0.01,0.01,0.00,0.00,0.00,1.26,0.02,1.26
789,13,-0.01,-0.01,0.02,0.10,0.04,0.11,-0.01,-0.01,0.01,0.00,0.00,0.00,1.28,0.00,1.28
790,13,-0.01,-0.01,0.01,0.12,-0.05,0.13,-0.01,-0.01,0.01,0.00,0.00,0.00,1.28,0.00,1.28
791,13,-0.01,-0.01,0.01,0.03,-0.09,0.09,-0.01,-0.01,0.01,0.00,0.00,0.00,1.27,0.00,1.27
792,13,-0.01,-0.01,0.02,-0.05,-0.02,0.06,-0.01,-0.01,0.01,0.00,0.00,0.00,1.26,0.00,1.26
793,13,-0.01,-0.01,0.02,-0.06,0.12,0.14,-0.01,-0.01,0.01,0.00,0.00,0.00,1.26,0.02,1.26
794,13,-0.01,-0.01,0.01,-0.01,0.25,0.25,-0.01,-0.01,0.01,0.00,0.00,0.00,1.27,0.03,1.27
795,13,-0.01,-0.01,0.01,0.11,0.29,0.31,-0.01,-0.01,0.01,0.00,0.00,0.00,1.28,0.04,1.28
796,13,-0.00,-0.00,0.00,0.23,0.20,0.30,-0.01,-0.01,0.01,0.00,0.00,0.00,1.30,0.03,1.30
797,13,-0.00,0.00,0.00,0.23,0.06,0.24,-0.01,-0.01,0.01,0.00,0.00,0.00,1.30,0.01,1.30
798,13,0.00,0.00,0.00,0.13,0.02,0.13,-0.01,-0.01,0.01,0.00,0.00,0.00,1.28,0.00,1.28
799,13,0.00,0.00,0.00,0.05,0.15,0.16,-0.01,-0.01,0.01,0.01,0.00,0.01,1.28,0.02,1.28
800,13,0.00,0.01,0.01,0.08,0.23,0.24,-0.01,-0.01,0.01,0.01,0.00,0.01,1.28,0.03,1.28
801,13,0.01,0.01,0.01,0.07,0.11,0.13,-0.01,-0.01,0.01,0.01,0.00,0.01,1.28,0.01,1.28
802,13,0.01,0.01,0.01,-0.01,-0.03,0.03,-0.01,-0.01,0.01,0.01,0.00,0.01,1.27,0.00,1.27
803,13,0.01,0.01,0.01,-0.08,-0.00,0.08,-0.01,-0.01,0.01,0.01,0.00,0.01,1.26,0.00,1.26
804,13,0.00,0.01,0.01,-0.07,0.10,0.12,-0.01,-0.01,0.01,0.01,0.00,0.01,1.26,0.01,1.26
805,13,0.00,0.01,0.01,-0.03,0.14,0.14,-0.01,-0.01,0.01,0.01,0.00,0.01,1.26,0.02,1.26
806,13,0.00,0.01,0.01,0.04,0.14,0.15,-0.01,-0.01,0.01,0.01,0.00,0.01,1.27,0.02,1.27
807,13,0.01,0.02,0.02,0.07,0.10,0.12,-0.01,-0.01,0.01,0.01,0.00,0.01,1.28,0.01,1.28
808,13,0.01,0.02,0.02,-0.01,-0.03,0.03,-0.01,-0.01,0.01,0.01,0.00,0.01,1.27,0.00,1.27
809,13,0.00,0.02,0.02,-0.13,-0.15,0.20,-0.00,-0.01,0.01,0.01,0.00,0.01,1.25,0.00,1.25
810,13,0.00,0.01,0.01,-0.14,-0.09,0.17,-0.00,-0.01,0.01,0.00,0.00,0.00,1.25,0.00,1.25
811,13,0.00,0.01,0.01,-0.03,0.08,0.08,-0.00,-0.01,0.01,0.00,0.00,0.00,1.26,0.01,1.26
812,13,0.00,0.01,0.02,0.09,0.10,0.14,-0.01,-0.01,0.01,0.00,0.00,0.00,1.28,0.01,1.28
813,13,0.00,0.02,0.02,0.05,-0.05,0.07,-0.01,-0.01,0.01,0.00,0.00,0.00,1.27,0.00,1.27
814,13,0.00,0.01,0.01,-0.16,-0.18,0.25,-0.00,-0.01,0.01,0.00,0.00,0.00,1.25,0.00,1.25
815,13,-0.00,0.01,0.01,-0.38,-0.17,0.41,-0.00,-0.01,0.01,0.00,0.00,0.00,1.22,0.00,1.22
816,13,-0.01,0.01,0.01,-0.38,0.02,0.38,-0.00,-0.01,0.01,0.00,0.00,0.00,1.22,0.00,1.22
817,13,-0.01,0.01,0.02,-0.11,0.22,0.25,-0.01,-0.01,0.01,0.00,0.00,0.00,1.25,0.03,1.25
818,13,-0.01,0.02,0.02,0.19,0.23,0.30,-0.01,-0.01,0.01,0.00,0.00,0.00,1.29,0.03,1.29
819,13,-0.01,0.02,0.02,0.28,0.06,0.28,-0.01,-0.01,0.01,0.00,0.00,0.00,1.30,0.01,1.30
820,13,-0.01,0.02,0.02,0.10,-0.18,0.21,-0.01,-0.01,0.01,0.00,0.00,0.00,1.28,0.00,1.28
821,13,-0.01,0.01,0.01,-0.21,-0.33,0.39,-0.01,-0.00,0.01,0.00,0.00,0.00,1.24,0.00,1.24
822,13,-0.01,0.01,0.01,-0.41,-0.28,0.50,-0.01,-0.00,0.01,0.00,0.00,0.00,1.21,0.00,1.21
823,13,-0.02,0.00,0.02,-0.31,-0.06,0.32,-0.01,-0.00,0.01,0.00,0.00,0.00,1.23,0.00,1.23
824,13,-0.02,0.01,0.02,0.04,0.16,0.17,-0.01,-0.00,0.01,0.00,0.00,0.00,1.27,0.02,1.27
825,13,-0.02,0.01,0.02,0.37,0.21,0.42,-0.01,-0.00,0.01,0.00,0.00,0.00,1.32,0.03,1.32
826,13,-0.01,0.01,0.01,0.54,0.07,0.54,-0.01,-0.00,0.01,0.00,0.00,0.00,1.34,0.01,1.34
827,13,-0.00,0.01,0.01,0.57,-0.13,0.58,-0.01,-0.00,0.01,0.00,0.00,0.00,1.34,0.00,1.34
828,13,0.01,0.01,0.01,0.42,-0.26,0.49,-0.01,-0.00,0.01,0.01,0.00,0.01,1.32,0.00,1.32
829,13,0.01,0.00,0.01,0.09,-0.21,0.23,-0.01,-0.00,0.01,0.02,0.00,0.02,1.28,0.00,1.28
830,13,0.01,0.00,0.01,-0.21,0.01,0.21,-0.01,-0.00,0.01,0.01,0.00,0.01,1.24,0.00,1.24
831,13,0.01,0.00,0.01,-0.26,0.24,0.35,-0.01,-0.00,0.01,0.01,0.00,0.01,1.23,0.03,1.24
832,13,0.00,0.01,0.01,-0.07,0.28,0.29,-0.01,-0.00,0.01,0.01,0.00,0.01,1.26,0.04,1.26
833,13,0.00,0.01,0.01,0.08,0.09,0.12,-0.01,-0.00,0.01,0.01,0.00,0.01,1.28,0.01,1.28
834,13,0.01,0.01,0.01,0.05,-0.15,0.16,-0.01,-0.00,0.01,0.01,0.00,0.01,1.28,0.00,1.28
835,13,0.01,0.01,0.01,-0.09,-0.27,0.29,-0.01,-0.00,0.01,0.01,0.00,0.01,1.26,0.00,1.26
836,13,0.00,0.00,0.00,-0.33,-0.18,0.38,-0.01,-0.00,0.01,0.00,0.00,0.00,1.23,0.00,1.23
837,13,-0.01,0.00,0.01,-0.58,0.12,0.59,-0.01,-0.00,0.01,0.00,0.00,0.00,1.19,0.02,1.19
838,13,-0.01,0.01,0.02,-0.55,0.45,0.71,-0.01,-0.00,0.01,0.00,0.00,0.00,1.20,0.06,1.20
839,13,-0.02,0.02,0.03,-0.09,0.62,0.63,-0.01,-0.00,0.01,0.00,0.00,0.00,1.26,0.08,1.26
840,13,-0.02,0.03,0.03,0.50,0.58,0.76,-0.01,-0.00,0.01,0.00,0.00,0.00,1.33,0.07,1.33
841,13,-0.01,0.03,0.03,0.76,0.37,0.84,-0.01,-0.00,0.01,0.00,0.00,0.00,1.37,0.05,1.37
842,14,0.01,0.04,0.04,0.65,0.16,0.67,-0.01,-0.00,0.01,0.01,0.00,0.01,1.35,0.02,1.35
843,14,0.01,0.04,0.04,0.35,0.06,0.36,-0.01,-0.00,0.01,0.02,0.00,0.02,1.31,0.01,1.31
844,14,0.02,0.04,0.04,-0.02,0.07,0.07,-0.01,-0.00,0.01,0.02,0.00,0.02,1.27,0.01,1.27
845,14,0.01,0.04,0.05,-0.32,0.10,0.34,-0.01,0.00,0.01,0.02,0.00,0.02,1.23,0.01,1.23
846,14,0.01,0.05,0.05,-0.36,0.15,0.39,-0.01,0.00,0.01,0.01,0.00,0.01,1.22,0.02,1.22
847,14,0.00,0.05,0.05,-0.17,0.19,0.26,-0.01,0.00,0.01,0.00,0.00,0.00,1.25,0.02,1.25
848,14,0.00,0.05,0.05,-0.03,0.10,0.11,-0.01,0.00,0.01,0.00,0.00,0.00,1.26,0.01,1.26
849,14,0.00,0.05,0.05,-0.03,-0.11,0.11,-0.01,0.00,0.01,0.00,0.00,0.00,1.26,0.00,1.26
850,14,0.00,0.05,0.05,-0.11,-0.26,0.28,-0.01,0.00,0.01,0.00,0.00,0.00,1.25,0.00,1.25
851,14,-0.00,0.04,0.04,-0.25,-0.31,0.40,-0.01,0.01,0.01,0.00,0.00,0.00,1.24,0.00,1.24
852,14,-0.01,0.04,0.04,-0.34,-0.36,0.50,-0.01,0.01,0.01,0.00,0.00,0.00,1.22,0.00,1.22
853,14,-0.01,0.03,0.03,-0.28,-0.38,0.47,-0.01,0.01,0.01,0.00,0.00,0.00,1.23,0.00,1.23
854,14,-0.02,0.03,0.03,-0.11,-0.21,0.24,-0.01,0.01,0.01,0.00,0.00,0.00,1.25,0.00,1.25
855,14,-0.02,0.02,0.03,0.12,0.10,0.15,-0.01,0.01,0.01,0.00,0.00,0.00,1.28,0.01,1.28
856,14,-0.01,0.03,0.03,0.34,0.28,0.44,-0.01,0.01,0.01,0.00,0.00,0.00,1.31,0.04,1.31
857,14,-0.01,0.03,0.03,0.47,0.24,0.53,-0.01,0.01,0.01,0.00,0.00,0.00,1.33,0.03,1.33
858,14,0.00,0.04,0.04,0.42,0.09,0.43,-0.01,0.01,0.01,0.00,0.00,0.00,1.32,0.01,1.32
859,14,0.01,0.03,0.04,0.19,-0.11,0.22,-0.01,0.01,0.01,0.01,0.00,0.01,1.29,0.00,1.29
860,14,0.01,0.03,0.03,-0.12,-0.38,0.40,-0.01,0.01,0.01,0.01,0.00,0.01,1.25,0.00,1.25
861,14,0.00,0.02,0.02,-0.35,-0.47,0.59,-0.01,0.01,0.01,0.01,0.00,0.01,1.22,0.00,1.22
862,14,-0.00,0.02,0.02,-0.38,-0.22,0.44,-0.01,0.01,0.01,0.00,0.00,0.00,1.22,0.00,1.22
863,14,-0.01,0.02,0.02,-0.20,0.13,0.23,-0.01,0.01,0.01,0.00,0.00,0.00,1.24,0.02,1.24
864,14,-0.01,0.02,0.02,0.05,0.19,0.20,-0.01,0.01,0.01,0.00,0.00,0.00,1.27,0.02,1.28
865,14,-0.01,0.02,0.02,0.18,-0.02,0.18,-0.01,0.01,0.01,0.00,0.00,0.00,1.29,0.00,1.29
866,14,-0.00,0.02,0.02,0.16,-0.16,0.23,-0.01,0.01,0.01,0.00,0.00,0.00,1.29,0.00,1.29
867,14,-0.00,0.02,0.02,0.04,-0.13,0.14,-0.01,0.01,0.01,0.00,0.00,0.00,1.27,0.00,1.27
868,14,-0.00,0.02,0.02,-0.07,-0.03,0.07,-0.01,0.01,0.01,0.00,0.00,0.00,1.26,0.00,1.26
869,14,-0.00,0.02,0.02,-0.05,0.10,0.11,-0.01,0.01,0.01,0.00,0.00,0.00,1.26,0.01,1.26
870,14,-0.00,0.02,0.02,0.08,0.19,0.21,-0.01,0.01,0.01,0.00,0.00,0.00,1.28,0.02,1.28
871,14,0.00,0.02,0.02,0.22,0.11,0.24,-0.01,0.01,0.02,0.00,0.00,0.00,1.30,0.01,1.30
872,14,0.00,0.02,0.02,0.23,-0.16,0.28,-0.01,0.01,0.02,0.01,0.00,0.01,1.30,0.00,1.30
873,14,0.01,0.02,0.02,0.12,-0.35,0.37,-0.01,0.01,0.02,0.01,0.00,0.01,1.28,0.00,1.28
874,14,0.01,0.01,0.01,0.02,-0.27,0.27,-0.01,0.01,0.02,0.01,0.00,0.01,1.27,0.00,1.27
875,14,0.01,0.01,0.01,0.03,-0.07,0.08,-0.01,0.01,0.02,0.01,0.00,0.01,1.27,0.00,1.27
876,14,0.01,0.01,0.01,0.13,0.05,0.14,-0.01,0.01,0.02,0.01,0.00,0.01,1.29,0.01,1.29
877,14,0.01,0.01,0.02,0.24,0.14,0.28,-0.01,0.01,0.02,0.02,0.00,0.02,1.30,0.02,1.30
878,14,0.02,0.01,0.02,0.40,0.25,0.47,-0.01,0.01,0.02,0.02,0.00,0.02,1.32,0.03,1.32
879,14,0.03,0.02,0.03,0.63,0.29,0.69,-0.01,0.02,0.02,0.04,0.00,0.04,1.35,0.04,1.35
880,14,0.04,0.02,0.04,0.80,0.19,0.82,-0.01,0.02,0.02,0.05,0.00,0.05,1.37,0.02,1.37
881,14,0.05,0.02,0.06,0.82,0.03,0.83,-0.01,0.02,0.02,0.07,0.00,0.07,1.37,0.00,1.37
882,14,0.07,0.02,0.07,0.79,-0.10,0.79,-0.00,0.02,0.02,0.09,0.00,0.09,1.37,0.00,1.37
883,14,0.08,0.02,0.08,0.68,-0.25,0.72,-0.00,0.02,0.02,0.11,0.00,0.11,1.36,0.00,1.36
884,14,0.09,0.02,0.09,0.46,-0.37,0.59,-0.00,0.02,0.02,0.12,0.00,0.12,1.33,0.00,1.33
885,14,0.09,0.01,0.09,0.28,-0.36,0.45,0.00,0.02,0.02,0.12,0.00,0.12,1.30,0.00,1.30
886,14,0.10,0.00,0.10,0.39,-0.19,0.43,0.00,0.02,0.02,0.13,0.00,0.13,1.32,0.00,1.32
887,14,0.11,0.00,0.11,0.74,0.02,0.74,0.00,0.02,0.02,0.15,0.00,0.15,1.36,0.00,1.36
888,14,0.12,0.00,0.12,1.09,0.19,1.10,0.01,0.02,0.02,0.17,0.00,0.17,1.41,0.02,1.41
889,14,0.14,0.01,0.14,1.32,0.33,1.36,0.01,0.02,0.02,0.21,0.00,0.21,1.44,0.04,1.44
890,14,0.17,0.01,0.17,1.53,0.39,1.58,0.01,0.02,0.02,0.25,0.00,0.25,1.47,0.05,1.47
891,14,0.19,0.02,0.20,1.78,0.35,1.82,0.01,0.02,0.02,0.29,0.00,0.29,1.50,0.05,1.50
892,14,0.23,0.03,0.23,1.92,0.28,1.94,0.02,0.02,0.02,0.34,0.00,0.34,1.52,0.04,1.52
893,14,0.26,0.03,0.26,1.85,0.18,1.86,0.02,0.02,0.03,0.39,0.00,0.39,1.51,0.02,1.51
894,14,0.29,0.03,0.29,1.72,0.11,1.72,0.02,0.02,0.03,0.43,0.00,0.43,1.49,0.01,1.49
895,14,0.31,0.03,0.32,1.65,0.13,1.65,0.03,0.02,0.04,0.47,0.00,0.47,1.48,0.02,1.48
896,14,0.34,0.04,0.34,1.60,0.22,1.61,0.04,0.02,0.04,0.50,0.00,0.50,1.47,0.03,1.47
897,14,0.37,0.04,0.37,1.53,0.27,1.55,0.04,0.02,0.05,0.54,0.00,0.54,1.47,0.03,1.47
898,14,0.39,0.05,0.40,1.66,0.20,1.68,0.05,0.02,0.05,0.59,0.00,0.59,1.48,0.03,1.48
899,14,0.43,0.05,0.43,2.08,0.16,2.09,0.05,0.02,0.06,0.65,0.00,0.65,1.54,0.02,1.54
900,14,0.46,0.05,0.47,2.32,0.34,2.35,0.06,0.02,0.07,0.73,0.00,0.73,1.57,0.04,1.57
901,14,0.50,0.06,0.50,2.04,0.63,2.13,0.07,0.02,0.07,0.76,0.00,0.76,1.53,0.08,1.53
902,15,0.53,0.07,0.53,1.50,0.80,1.70,0.08,0.03,0.08,0.77,0.01,0.77,1.46,0.10,1.47
903,15,0.55,0.09,0.56,1.06,0.78,1.31,0.09,0.03,0.09,0.77,0.01,0.77,1.40,0.10,1.41
904,15,0.56,0.10,0.57,0.59,0.64,0.87,0.10,0.03,0.10,0.76,0.01,0.76,1.34,0.08,1.35
905,15,0.57,0.11,0.58,0.10,0.40,0.41,0.11,0.03,0.11,0.73,0.01,0.73,1.28,0.05,1.28
906,15,0.57,0.11,0.58,-0.08,0.08,0.12,0.12,0.03,0.12,0.72,0.00,0.72,1.26,0.01,1.26
907,15,0.57,0.11,0.58,0.16,-0.16,0.23,0.13,0.03,0.13,0.73,0.00,0.73,1.29,0.00,1.29
908,15,0.57,0.11,0.58,0.46,-0.26,0.53,0.14,0.04,0.14,0.76,0.00,0.76,1.33,0.00,1.33
909,15,0.58,0.10,0.59,0.64,-0.37,0.74,0.14,0.04,0.15,0.79,0.00,0.79,1.35,0.00,1.35
910,15,0.60,0.09,0.60,0.87,-0.54,1.03,0.15,0.04,0.16,0.82,0.00,0.82,1.38,0.00,1.38
911,15,0.61,0.08,0.62,1.10,-0.60,1.25,0.16,0.04,0.17,0.86,0.00,0.86,1.41,0.00,1.41
912,15,0.63,0.08,0.64,1.11,-0.42,1.19,0.17,0.04,0.18,0.89,0.00,0.89,1.41,0.00,1.41
