Weight (lbs):,149.68566011376112
,
"velocity (vertical, m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.41,-2.51,34900,1.26,35033
,
"velocity (horizontal, m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.05,-0.14,11033,0.11,6000
,
"velocity (m/s)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.42,0.00,35350,2.51,34900
,
"acceleration (vertical, m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.82,-11,35266,20,35000
,
"acceleration (horizontal, m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.46,-2.63,14600,2.74,34783
,
"acceleration (m/s^2)",
video,average,min,time of min (ms),max,time of max (ms)
1,2.10,0.00,35350,20,14600
,
"displacement (vertical, m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.37,-0.02,30766,0.64,13883
,
"displacement (horizontal, m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.03,-0.06,30950,0.03,10466
,
"displacement (m)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.29,0.00,0,0.64,13883
,
"power (vertical, kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.59,0.00,35350,4.58,35016
,
"power (horizontal, kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.00,0.00,35350,0.02,10033
,
"power (kW)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.59,0.00,35350,4.58,35016
,
"force (vertical, kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.46,0.00,35283,4.46,35000
,
"force (horizontal, kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,0.09,0.00,35350,0.41,34783
,
"force (kN)",
video,average,min,time of min (ms),max,time of max (ms)
1,1.45,0.00,35266,4.47,10866
,
Frame number,Time (s),"velocity (vertical, m/s)","velocity (horizontal, m/s)","velocity (m/s)","acceleration (vertical, m/s^2)","acceleration (horizontal, m/s^2)","acceleration (m/s^2)","displacement (vertical, m)","displacement (horizontal, m)","displacement (m)","power (vertical, kW)","power (horizontal, kW)","power (kW)","force (vertical, kN)","force (horizontal, kN)","force (kN)"
1786,29,0.12,-0.01,0.12,-6.96,-0.62,6.99,0.01,-0.02,0.02,0.05,0.00,0.05,0.43,0.00,0.43
1787,29,-0.00,-0.02,0.02,-7.97,-0.26,7.98,0.01,-0.02,0.02,0.00,0.00,0.00,0.27,0.00,0.27
1788,29,-0.12,-0.02,0.13,-6.22,0.07,6.22,0.01,-0.02,0.02,0.00,0.00,0.00,0.54,0.01,0.54
1789,29,-0.20,-0.02,0.20,-2.86,0.27,2.87,0.00,-0.02,0.02,0.00,0.00,0.00,1.04,0.04,1.04
1790,29,-0.22,-0.01,0.22,0.95,0.40,1.03,-0.00,-0.02,0.02,0.00,0.00,0.00,1.61,0.06,1.61
1791,29,-0.18,-0.01,0.18,3.75,0.37,3.76,-0.01,-0.02,0.02,0.00,0.00,0.00,2.03,0.06,2.03
1792,29,-0.11,-0.00,0.11,4.20,0.07,4.20,-0.01,-0.02,0.02,0.00,0.00,0.00,2.10,0.01,2.10
1793,29,-0.05,-0.01,0.05,2.36,-0.29,2.37,-0.01,-0.02,0.02,0.00,0.00,0.00,1.82,0.00,1.82
1794,29,-0.03,-0.01,0.04,-0.11,-0.38,0.40,-0.01,-0.02,0.02,0.00,0.00,0.00,1.45,0.00,1.45
1795,29,-0.05,-0.02,0.05,-1.40,-0.29,1.43,-0.01,-0.02,0.02,0.00,0.00,0.00,1.26,0.00,1.26
1796,29,-0.07,-0.02,0.07,-0.97,-0.27,1.01,-0.01,-0.02,0.03,0.00,0.00,0.00,1.32,0.00,1.32
1797,29,-0.07,-0.03,0.08,0.44,-0.38,0.58,-0.02,-0.02,0.03,0.00,0.00,0.00,1.53,0.00,1.53
1798,29,-0.05,-0.03,0.06,1.64,-0.52,1.72,-0.02,-0.02,0.03,0.00,0.00,0.00,1.71,0.00,1.71
1799,29,-0.03,-0.04,0.05,1.72,-0.57,1.81,-0.02,-0.02,0.03,0.00,0.00,0.00,1.73,0.00,1.73
1800,29,-0.01,-0.05,0.05,0.70,-0.42,0.82,-0.02,-0.02,0.03,0.00,0.00,0.00,1.57,0.00,1.57
1801,29,-0.00,-0.06,0.06,-0.42,-0.02,0.42,-0.02,-0.03,0.03,0.00,0.00,0.00,1.41,0.00,1.41
1802,30,-0.01,-0.05,0.05,-0.74,0.49,0.88,-0.02,-0.03,0.03,0.00,0.00,0.00,1.36,0.07,1.36
1803,30,-0.02,-0.04,0.05,-0.31,0.78,0.84,-0.02,-0.03,0.03,0.00,0.00,0.00,1.42,0.12,1.43
1804,30,-0.02,-0.03,0.04,0.24,0.56,0.61,-0.02,-0.03,0.03,0.00,0.00,0.00,1.50,0.08,1.51
1805,30,-0.02,-0.02,0.03,0.55,0.05,0.55,-0.02,-0.03,0.03,0.00,0.00,0.00,1.55,0.01,1.55
1806,30,-0.01,-0.03,0.03,0.59,-0.28,0.65,-0.02,-0.03,0.03,0.00,0.00,0.00,1.56,0.00,1.56
1807,30,0.00,-0.03,0.03,0.37,-0.33,0.50,-0.02,-0.03,0.03,0.00,0.00,0.00,1.52,0.00,1.52
1808,30,0.00,-0.04,0.04,-0.01,-0.29,0.29,-0.02,-0.03,0.03,0.01,0.00,0.01,1.47,0.00,1.47
1809,30,0.00,-0.04,0.04,-0.29,-0.28,0.40,-0.02,-0.03,0.03,0.00,0.00,0.00,1.43,0.00,1.43
1810,30,-0.00,-0.05,0.05,-0.25,-0.26,0.36,-0.02,-0.03,0.04,0.00,0.00,0.00,1.43,0.00,1.43
1811,30,-0.00,-0.05,0.05,0.08,-0.17,0.19,-0.02,-0.03,0.04,0.00,0.00,0.00,1.48,0.00,1.48
1812,30,-0.00,-0.05,0.05,0.38,-0.06,0.38,-0.02,-0.03,0.04,0.00,0.00,0.00,1.52,0.00,1.52
1813,30,0.01,-0.05,0.05,0.35,0.03,0.35,-0.02,-0.03,0.04,0.01,0.00,0.01,1.52,0.01,1.52
1814,30,0.01,-0.05,0.05,-0.01,0.07,0.07,-0.02,-0.03,0.04,0.01,0.00,0.01,1.47,0.01,1.47
1815,30,0.01,-0.05,0.05,-0.46,-0.04,0.46,-0.02,-0.04,0.04,0.01,0.00,0.01,1.40,0.00,1.40
1816,30,-0.00,-0.05,0.05,-0.73,-0.22,0.77,-0.02,-0.04,0.04,0.00,0.00,0.00,1.36,0.00,1.36
1817,30,-0.02,-0.06,0.06,-0.65,-0.32,0.72,-0.02,-0.04,0.04,0.00,0.00,0.00,1.37,0.00,1.37
1818,30,-0.02,-0.06,0.07,-0.17,-0.22,0.27,-0.02,-0.04,0.04,0.00,0.00,0.00,1.44,0.00,1.44
1819,30,-0.02,-0.06,0.07,0.41,0.01,0.41,-0.02,-0.04,0.04,0.00,0.00,0.00,1.53,0.00,1.53
1820,30,-0.01,-0.06,0.06,0.66,0.16,0.68,-0.02,-0.04,0.04,0.00,0.00,0.00,1.57,0.02,1.57
1821,30,-0.00,-0.06,0.06,0.45,0.14,0.48,-0.02,-0.04,0.05,0.00,0.00,0.00,1.54,0.02,1.54
1822,30,0.00,-0.06,0.06,0.09,0.05,0.10,-0.02,-0.04,0.05,0.00,0.00,0.00,1.48,0.01,1.48
1823,30,0.00,-0.06,0.06,-0.14,0.00,0.14,-0.02,-0.04,0.05,0.00,0.00,0.00,1.45,0.00,1.45
1824,30,-0.00,-0.06,0.06,-0.23,-0.01,0.23,-0.02,-0.04,0.05,0.00,0.00,0.00,1.43,0.00,1.43
1825,30,-0.01,-0.06,0.06,-0.22,0.02,0.22,-0.02,-0.05,0.05,0.00,0.00,0.00,1.44,0.00,1.44
1826,30,-0.01,-0.06,0.06,-0.07,0.08,0.11,-0.02,-0.05,0.05,0.00,0.00,0.00,1.46,0.01,1.46
1827,30,-0.01,-0.06,0.06,0.09,-0.03,0.10,-0.02,-0.05,0.05,0.00,0.00,0.00,1.48,0.00,1.48
1828,30,-0.01,-0.06,0.06,0.04,-0.25,0.26,-0.02,-0.05,0.05,0.00,0.00,0.00,1.48,0.00,1.48
1829,30,-0.01,-0.06,0.06,-0.08,-0.25,0.27,-0.02,-0.05,0.05,0.00,0.00,0.00,1.46,0.00,1.46
1830,30,-0.01,-0.07,0.07,-0.01,-0.04,0.04,-0.02,-0.05,0.05,0.00,0.00,0.00,1.47,0.00,1.47
1831,30,-0.01,-0.06,0.07,0.15,0.12,0.19,-0.02,-0.05,0.05,0.00,0.00,0.00,1.49,0.02,1.49
1832,30,-0.00,-0.06,0.06,0.14,0.25,0.28,-0.02,-0.05,0.06,0.00,0.00,0.00,1.49,0.04,1.49
1833,30,-0.00,-0.06,0.06,0.01,0.53,0.53,-0.02,-0.05,0.06,0.00,0.00,0.00,1.47,0.08,1.47
1834,30,-0.00,-0.04,0.04,-0.04,0.82,0.82,-0.02,-0.05,0.06,0.00,0.00,0.00,1.46,0.12,1.47
1835,30,-0.00,-0.03,0.03,-0.05,0.82,0.82,-0.02,-0.05,0.06,0.00,0.00,0.00,1.46,0.12,1.47
1836,30,-0.00,-0.02,0.02,-0.07,0.62,0.62,-0.02,-0.06,0.06,0.00,0.00,0.00,1.46,0.09,1.46
1837,30,-0.01,-0.01,0.01,0.05,0.41,0.42,-0.02,-0.06,0.06,0.00,0.00,0.00,1.48,0.06,1.48
1838,30,-0.00,-0.01,0.01,0.24,0.10,0.25,-0.02,-0.06,0.06,0.00,0.00,0.00,1.50,0.01,1.50
1839,30,0.00,-0.01,0.01,0.18,-0.25,0.31,-0.02,-0.06,0.06,0.00,0.00,0.00,1.50,0.00,1.50
1840,30,0.00,-0.01,0.01,-0.05,-0.32,0.32,-0.02,-0.06,0.06,0.00,0.00,0.00,1.46,0.00,1.46
1841,30,-0.00,-0.02,0.02,-0.19,-0.07,0.20,-0.02,-0.06,0.06,0.00,0.00,0.00,1.44,0.00,1.44
1842,30,-0.00,-0.01,0.01,-0.20,0.25,0.32,-0.02,-0.06,0.06,0.00,0.00,0.00,1.44,0.04,1.44
1843,30,-0.01,-0.01,0.01,-0.19,0.48,0.51,-0.02,-0.06,0.06,0.00,0.00,0.00,1.44,0.07,1.44
1844,30,-0.01,0.00,0.01,-0.03,0.56,0.56,-0.02,-0.06,0.06,0.00,0.00,0.00,1.46,0.08,1.47
1845,30,-0.01,0.01,0.01,0.18,0.47,0.50,-0.02,-0.06,0.06,0.00,0.00,0.00,1.49,0.07,1.50
1846,30,-0.00,0.02,0.02,0.21,0.17,0.27,-0.02,-0.06,0.06,0.00,0.00,0.00,1.50,0.03,1.50
1847,30,-0.00,0.02,0.02,0.10,-0.21,0.23,-0.02,-0.06,0.06,0.00,0.00,0.00,1.48,0.00,1.48
1848,30,-0.00,0.01,0.01,0.06,-0.40,0.40,-0.02,-0.06,0.06,0.00,0.00,0.00,1.48,0.00,1.48
1849,30,0.00,0.00,0.00,0.15,-0.32,0.36,-0.02,-0.05,0.06,0.00,0.00,0.00,1.49,0.00,1.49
1850,30,0.00,-0.00,0.00,0.18,-0.17,0.25,-0.02,-0.06,0.06,0.01,0.00,0.01,1.50,0.00,1.50
1851,30,0.01,-0.00,0.01,0.08,-0.07,0.11,-0.02,-0.06,0.06,0.01,0.00,0.01,1.48,0.00,1.48
1852,30,0.01,-0.00,0.01,-0.02,-0.04,0.04,-0.02,-0.06,0.06,0.01,0.00,0.01,1.47,0.00,1.47
1853,30,0.01,-0.00,0.01,-0.09,-0.09,0.13,-0.02,-0.06,0.06,0.01,0.00,0.01,1.46,0.00,1.46
1854,30,0.00,-0.01,0.01,-0.18,-0.22,0.29,-0.02,-0.06,0.06,0.01,0.00,0.01,1.44,0.00,1.44
1855,30,0.00,-0.01,0.01,-0.22,-0.27,0.35,-0.02,-0.06,0.06,0.00,0.00,0.00,1.44,0.00,1.44
1856,30,-0.00,-0.01,0.01,-0.06,-0.03,0.07,-0.02,-0.06,0.06,0.00,0.00,0.00,1.46,0.00,1.46
1857,30,-0.00,-0.01,0.01,0.23,0.41,0.47,-0.02,-0.06,0.06,0.00,0.00,0.00,1.50,0.06,1.50
1858,30,0.01,-0.00,0.01,0.41,0.72,0.83,-0.02,-0.06,0.06,0.01,0.00,0.01,1.53,0.11,1.53
1859,30,0.01,0.01,0.02,0.33,0.68,0.76,-0.02,-0.06,0.06,0.02,0.00,0.02,1.52,0.10,1.52
1860,30,0.02,0.02,0.03,0.10,0.39,0.40,-0.02,-0.06,0.06,0.02,0.00,0.02,1.48,0.06,1.48
1861,30,0.02,0.02,0.03,-0.12,0.11,0.16,-0.02,-0.06,0.06,0.02,0.00,0.02,1.45,0.02,1.45
1862,31,0.01,0.02,0.03,-0.22,0.03,0.23,-0.02,-0.05,0.06,0.02,0.00,0.02,1.43,0.00,1.43
1863,31,0.01,0.03,0.03,-0.19,0.11,0.22,-0.02,-0.05,0.06,0.01,0.00,0.01,1.44,0.02,1.44
1864,31,0.01,0.03,0.03,-0.07,0.25,0.26,-0.02,-0.05,0.06,0.01,0.00,0.01,1.46,0.04,1.46
1865,31,0.01,0.03,0.04,-0.02,0.45,0.45,-0.02,-0.05,0.06,0.01,0.00,0.01,1.47,0.07,1.47
1866,31,0.00,0.04,0.04,-0.12,0.61,0.62,-0.02,-0.05,0.06,0.01,0.00,0.01,1.45,0.09,1.45
1867,31,0.00,0.05,0.05,-0.24,0.64,0.68,-0.02,-0.05,0.06,0.00,0.01,0.01,1.43,0.10,1.44
1868,31,-0.00,0.06,0.06,-0.21,0.52,0.56,-0.02,-0.05,0.05,0.00,0.00,0.00,1.44,0.08,1.44
1869,31,-0.00,0.07,0.07,-0.10,0.30,0.32,-0.02,-0.05,0.05,0.00,0.00,0.00,1.45,0.05,1.45
1870,31,-0.01,0.07,0.07,-0.04,0.06,0.07,-0.02,-0.05,0.05,0.00,0.00,0.00,1.46,0.01,1.46
1871,31,-0.01,0.07,0.07,-0.04,-0.22,0.22,-0.02,-0.05,0.05,0.00,0.00,0.00,1.46,0.00,1.46
1872,31,-0.01,0.07,0.07,-0.00,-0.49,0.49,-0.02,-0.05,0.05,0.00,0.00,0.00,1.47,0.00,1.47
1873,31,-0.01,0.06,0.06,0.11,-0.55,0.56,-0.02,-0.05,0.05,0.00,0.00,0.00,1.48,0.00,1.48
1874,31,-0.00,0.05,0.05,0.23,-0.38,0.44,-0.02,-0.04,0.05,0.00,0.00,0.00,1.50,0.00,1.50
1875,31,0.00,0.05,0.05,0.32,-0.14,0.35,-0.02,-0.04,0.05,0.00,0.00,0.00,1.52,0.00,1.52
1876,31,0.01,0.04,0.05,0.35,0.05,0.35,-0.02,-0.04,0.05,0.01,0.00,0.01,1.52,0.01,1.52
1877,31,0.01,0.05,0.05,0.22,0.21,0.30,-0.02,-0.04,0.05,0.02,0.00,0.02,1.50,0.03,1.50
1878,31,0.01,0.05,0.05,-0.03,0.35,0.35,-0.02,-0.04,0.05,0.02,0.00,0.02,1.46,0.05,1.46
1879,31,0.01,0.06,0.06,-0.18,0.39,0.43,-0.02,-0.04,0.04,0.02,0.00,0.02,1.44,0.06,1.44
1880,31,0.01,0.06,0.06,-0.18,0.22,0.28,-0.02,-0.04,0.04,0.01,0.00,0.01,1.44,0.03,1.44
1881,31,0.01,0.06,0.06,-0.15,-0.16,0.22,-0.02,-0.04,0.04,0.01,0.00,0.01,1.45,0.00,1.45
1882,31,0.00,0.06,0.06,-0.17,-0.60,0.62,-0.02,-0.04,0.04,0.00,0.00,0.00,1.44,0.00,1.44
1883,31,-0.00,0.04,0.04,-0.19,-0.90,0.92,-0.02,-0.04,0.04,0.00,0.00,0.00,1.44,0.00,1.44
1884,31,-0.00,0.03,0.03,-0.08,-0.95,0.95,-0.02,-0.04,0.04,0.00,0.00,0.00,1.46,0.00,1.46
1885,31,-0.00,0.02,0.02,0.07,-0.70,0.70,-0.02,-0.04,0.04,0.00,0.00,0.00,1.48,0.00,1.48
1886,31,-0.00,0.01,0.01,0.08,-0.27,0.28,-0.02,-0.04,0.04,0.00,0.00,0.00,1.48,0.00,1.48
1887,31,-0.00,0.01,0.01,-0.07,0.11,0.13,-0.02,-0.04,0.04,0.00,0.00,0.00,1.46,0.02,1.46
1888,31,-0.00,0.01,0.01,-0.25,0.23,0.34,-0.02,-0.04,0.04,0.00,0.00,0.00,1.43,0.03,1.43
1889,31,-0.01,0.01,0.01,-0.31,0.07,0.32,-0.02,-0.04,0.04,0.00,0.00,0.00,1.42,0.01,1.42
1890,31,-0.01,0.01,0.02,-0.25,-0.12,0.27,-0.02,-0.03,0.04,0.00,0.00,0.00,1.43,0.00,1.43
1891,31,-0.02,0.01,0.02,-0.07,-0.18,0.19,-0.02,-0.03,0.04,0.00,0.00,0.00,1.46,0.00,1.46
1892,31,-0.01,0.01,0.02,0.23,-0.15,0.27,-0.02,-0.03,0.04,0.00,0.00,0.00,1.50,0.00,1.50
1893,31,-0.01,0.00,0.01,0.43,-0.07,0.43,-0.02,-0.03,0.04,0.00,0.00,0.00,1.53,0.00,1.53
1894,31,-0.00,0.00,0.00,0.35,-0.01,0.35,-0.02,-0.03,0.04,0.00,0.00,0.00,1.52,0.00,1.52
1895,31,0.00,0.00,0.00,0.09,0.01,0.09,-0.02,-0.03,0.04,0.00,0.00,0.00,1.48,0.00,1.48
1896,31,0.00,0.00,0.00,-0.12,-0.01,0.12,-0.02,-0.03,0.04,0.00,0.00,0.00,1.45,0.00,1.45
1897,31,-0.00,0.00,0.00,-0.23,0.02,0.24,-0.02,-0.03,0.04,0.00,0.00,0.00,1.43,0.00,1.43
1898,31,-0.01,0.00,0.01,-0.25,0.17,0.30,-0.02,-0.03,0.04,0.00,0.00,0.00,1.43,0.03,1.43
1899,31,-0.01,0.01,0.01,-0.12,0.36,0.38,-0.02,-0.03,0.04,0.00,0.00,0.00,1.45,0.05,1.45
1900,31,-0.01,0.02,0.02,0.08,0.40,0.41,-0.02,-0.03,0.04,0.00,0.00,0.00,1.48,0.06,1.48
1901,31,-0.01,0.02,0.02,0.19,0.24,0.30,-0.02,-0.03,0.04,0.00,0.00,0.00,1.50,0.04,1.50
1902,31,-0.00,0.02,0.02,0.14,0.01,0.14,-0.02,-0.03,0.04,0.00,0.00,0.00,1.49,0.00,1.49
1903,31,-0.00,0.02,0.02,0.06,-0.09,0.11,-0.02,-0.03,0.04,0.00,0.00,0.00,1.48,0.00,1.48
1904,31,-0.00,0.02,0.02,0.00,0.01,0.01,-0.02,-0.03,0.04,0.00,0.00,0.00,1.47,0.00,1.47
1905,31,-0.00,0.02,0.02,0.05,0.25,0.26,-0.02,-0.03,0.04,0.00,0.00,0.00,1.48,0.04,1.48
1906,31,0.00,0.03,0.03,0.22,0.40,0.46,-0.02,-0.03,0.04,0.00,0.00,0.00,1.50,0.06,1.50
1907,31,0.01,0.04,0.04,0.39,0.26,0.47,-0.02,-0.03,0.04,0.01,0.00,0.01,1.53,0.04,1.53
1908,31,0.01,0.04,0.04,0.41,-0.19,0.46,-0.02,-0.03,0.04,0.02,0.00,0.02,1.53,0.00,1.53
1909,31,0.02,0.03,0.03,0.22,-0.71,0.74,-0.02,-0.03,0.04,0.03,0.00,0.03,1.50,0.00,1.50
1910,31,0.02,0.01,0.02,-0.11,-0.91,0.92,-0.02,-0.03,0.03,0.03,0.00,0.03,1.45,0.00,1.45
1911,31,0.01,0.00,0.01,-0.37,-0.67,0.77,-0.02,-0.03,0.03,0.02,0.00,0.02,1.41,0.00,1.41
1912,31,0.01,-0.01,0.01,-0.47,-0.24,0.52,-0.02,-0.03,0.03,0.01,0.00,0.01,1.40,0.00,1.40
1913,31,0.00,-0.01,0.01,-0.40,0.06,0.40,-0.02,-0.03,0.04,0.00,0.00,0.00,1.41,0.01,1.41
1914,31,-0.00,-0.01,0.01,-0.11,0.12,0.16,-0.02,-0.03,0.04,0.00,0.00,0.00,1.45,0.02,1.45
1915,31,-0.00,-0.00,0.01,0.28,0.02,0.28,-0.02,-0.03,0.03,0.00,0.00,0.00,1.51,0.00,1.51
1916,31,0.00,-0.01,0.01,0.51,-0.06,0.51,-0.02,-0.03,0.03,0.01,0.00,0.01,1.55,0.00,1.55
1917,31,0.01,-0.01,0.01,0.42,0.01,0.42,-0.02,-0.03,0.04,0.02,0.00,0.02,1.53,0.00,1.53
1918,31,0.02,-0.00,0.02,0.18,0.12,0.21,-0.02,-0.03,0.04,0.03,0.00,0.03,1.49,0.02,1.49
1919,31,0.02,-0.00,0.02,0.00,0.05,0.05,-0.02,-0.03,0.04,0.03,0.00,0.03,1.47,0.01,1.47
1920,31,0.02,-0.00,0.02,-0.09,-0.14,0.16,-0.02,-0.03,0.03,0.03,0.00,0.03,1.46,0.00,1.46
1921,31,0.02,-0.01,0.02,-0.14,-0.22,0.26,-0.02,-0.03,0.03,0.02,0.00,0.02,1.45,0.00,1.45
1922,32,0.01,-0.01,0.02,-0.07,-0.04,0.08,-0.02,-0.03,0.03,0.02,0.00,0.02,1.46,0.00,1.46
1923,32,0.01,-0.01,0.02,0.06,0.27,0.28,-0.02,-0.03,0.04,0.02,0.00,0.02,1.48,0.04,1.48
1924,32,0.02,-0.00,0.02,0.07,0.51,0.51,-0.02,-0.03,0.04,0.02,0.00,0.02,1.48,0.08,1.48
1925,32,0.02,0.01,0.02,0.00,0.49,0.49,-0.02,-0.03,0.03,0.02,0.00,0.02,1.47,0.07,1.47
1926,32,0.02,0.01,0.02,-0.03,0.21,0.21,-0.02,-0.03,0.03,0.02,0.00,0.02,1.46,0.03,1.46
1927,32,0.02,0.02,0.02,0.01,-0.06,0.06,-0.02,-0.03,0.03,0.02,0.00,0.02,1.47,0.00,1.47
1928,32,0.02,0.01,0.02,0.09,-0.05,0.10,-0.02,-0.03,0.03,0.02,0.00,0.02,1.48,0.00,1.48
1929,32,0.02,0.01,0.02,0.17,0.16,0.23,-0.02,-0.03,0.03,0.03,0.00,0.03,1.49,0.02,1.49
1930,32,0.02,0.02,0.03,0.20,0.25,0.32,-0.02,-0.03,0.03,0.03,0.00,0.03,1.50,0.04,1.50
1931,32,0.02,0.02,0.03,0.13,0.08,0.15,-0.01,-0.03,0.03,0.04,0.00,0.04,1.49,0.01,1.49
1932,32,0.03,0.02,0.03,0.09,-0.22,0.23,-0.01,-0.03,0.03,0.04,0.00,0.04,1.48,0.00,1.48
1933,32,0.03,0.02,0.03,0.27,-0.38,0.47,-0.01,-0.03,0.03,0.04,0.00,0.04,1.51,0.00,1.51
1934,32,0.04,0.01,0.04,0.60,-0.29,0.67,-0.01,-0.03,0.03,0.06,0.00,0.06,1.56,0.00,1.56
1935,32,0.05,0.01,0.05,0.84,0.01,0.84,-0.01,-0.03,0.03,0.08,0.00,0.08,1.59,0.00,1.59
1936,32,0.06,0.01,0.06,0.92,0.35,0.98,-0.01,-0.03,0.03,0.10,0.00,0.10,1.61,0.05,1.61
1937,32,0.08,0.02,0.08,0.83,0.62,1.04,-0.01,-0.03,0.03,0.12,0.00,0.12,1.59,0.09,1.60
1938,32,0.09,0.03,0.09,0.59,0.66,0.88,-0.01,-0.03,0.03,0.14,0.00,0.14,1.56,0.10,1.56
1939,32,0.10,0.04,0.10,0.32,0.42,0.53,-0.01,-0.03,0.03,0.15,0.00,0.15,1.52,0.06,1.52
1940,32,0.10,0.04,0.11,0.31,0.12,0.33,-0.01,-0.03,0.03,0.15,0.00,0.15,1.51,0.02,1.51
1941,32,0.11,0.04,0.12,0.58,-0.01,0.58,-0.00,-0.03,0.03,0.17,0.00,0.17,1.56,0.00,1.56
1942,32,0.12,0.04,0.13,0.79,-0.01,0.79,-0.00,-0.02,0.02,0.19,0.00,0.19,1.59,0.00,1.59
1943,32,0.13,0.04,0.14,0.59,-0.04,0.59,-0.00,-0.02,0.02,0.21,0.00,0.21,1.56,0.00,1.56
1944,32,0.14,0.04,0.14,0.18,-0.08,0.20,0.00,-0.02,0.02,0.21,0.00,0.21,1.50,0.00,1.50
1945,32,0.14,0.04,0.14,-0.11,-0.09,0.14,0.00,-0.02,0.02,0.20,0.00,0.20,1.45,0.00,1.45
1946,32,0.14,0.04,0.14,-0.29,-0.12,0.32,0.01,-0.02,0.02,0.19,0.00,0.19,1.42,0.00,1.42
1947,32,0.13,0.04,0.14,-0.32,-0.18,0.37,0.01,-0.02,0.02,0.19,0.00,0.19,1.42,0.00,1.42
1948,32,0.13,0.03,0.13,0.08,-0.11,0.14,0.01,-0.02,0.02,0.19,0.00,0.19,1.48,0.00,1.48
1949,32,0.14,0.03,0.14,0.85,0.21,0.87,0.01,-0.02,0.02,0.22,0.00,0.22,1.60,0.03,1.60
1950,32,0.16,0.04,0.16,1.52,0.58,1.63,0.02,-0.02,0.03,0.26,0.00,0.26,1.70,0.09,1.70
1951,32,0.18,0.05,0.19,1.79,0.71,1.93,0.02,-0.02,0.03,0.32,0.01,0.32,1.74,0.11,1.74
1952,32,0.21,0.06,0.22,1.66,0.44,1.72,0.02,-0.02,0.03,0.37,0.00,0.37,1.72,0.07,1.72
1953,32,0.24,0.07,0.25,1.21,-0.00,1.21,0.03,-0.02,0.03,0.39,0.00,0.39,1.65,0.00,1.65
1954,32,0.25,0.06,0.26,0.59,-0.24,0.63,0.03,-0.02,0.03,0.39,0.00,0.39,1.56,0.00,1.56
1955,32,0.26,0.06,0.26,0.09,-0.33,0.34,0.03,-0.01,0.04,0.38,0.00,0.38,1.48,0.00,1.48
1956,32,0.26,0.05,0.26,0.03,-0.50,0.50,0.04,-0.01,0.04,0.38,0.00,0.38,1.47,0.00,1.47
1957,32,0.26,0.04,0.26,0.28,-0.56,0.63,0.04,-0.01,0.04,0.39,0.00,0.39,1.51,0.00,1.51
1958,32,0.27,0.03,0.27,0.48,-0.35,0.59,0.05,-0.01,0.05,0.41,0.00,0.41,1.54,0.00,1.54
1959,32,0.28,0.03,0.28,0.55,-0.07,0.55,0.05,-0.01,0.05,0.43,0.00,0.43,1.55,0.00,1.55
1960,32,0.28,0.03,0.29,0.58,0.03,0.58,0.06,-0.01,0.06,0.44,0.00,0.44,1.55,0.00,1.55
1961,32,0.30,0.03,0.30,0.67,0.06,0.67,0.06,-0.01,0.06,0.46,0.00,0.46,1.57,0.01,1.57
1962,32,0.31,0.03,0.31,0.75,0.11,0.76,0.07,-0.01,0.07,0.49,0.00,0.49,1.58,0.02,1.58
1963,32,0.32,0.03,0.32,0.62,-0.01,0.62,0.07,-0.01,0.07,0.50,0.00,0.50,1.56,0.00,1.56
1964,32,0.33,0.03,0.33,0.37,-0.27,0.46,0.08,-0.01,0.08,0.50,0.00,0.50,1.52,0.00,1.52
1965,32,0.33,0.03,0.33,0.26,-0.31,0.41,0.08,-0.01,0.08,0.50,0.00,0.50,1.51,0.00,1.51
1966,32,0.34,0.02,0.34,0.16,-0.01,0.16,0.09,-0.01,0.09,0.50,0.00,0.50,1.49,0.00,1.49
1967,32,0.34,0.03,0.34,-0.11,0.32,0.34,0.09,-0.01,0.09,0.49,0.00,0.49,1.45,0.05,1.45
1968,32,0.33,0.03,0.33,-0.45,0.36,0.58,0.10,-0.01,0.10,0.46,0.00,0.46,1.40,0.05,1.40
1969,32,0.32,0.04,0.32,-0.65,0.14,0.67,0.10,-0.01,0.10,0.44,0.00,0.44,1.37,0.02,1.37
1970,32,0.31,0.04,0.31,-0.73,-0.18,0.75,0.11,-0.01,0.11,0.42,0.00,0.42,1.36,0.00,1.36
1971,32,0.30,0.03,0.30,-0.65,-0.48,0.81,0.12,-0.01,0.12,0.41,0.00,0.41,1.37,0.00,1.37
1972,32,0.29,0.02,0.29,-0.20,-0.63,0.66,0.12,-0.00,0.12,0.42,0.00,0.42,1.44,0.00,1.44
1973,32,0.29,0.01,0.29,0.40,-0.56,0.68,0.12,-0.00,0.12,0.45,0.00,0.45,1.53,0.00,1.53
